date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2017-05-15,Potatoes - Retail,KG,cereals and tubers,150.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2017-06-15,Potatoes - Retail,KG,cereals and tubers,188.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2017-07-15,Potatoes - Retail,KG,cereals and tubers,149.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2017-08-15,Potatoes - Retail,KG,cereals and tubers,112.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2017-09-15,Potatoes - Retail,KG,cereals and tubers,112.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2017-10-15,Potatoes - Retail,KG,cereals and tubers,154.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2017-11-15,Potatoes - Retail,KG,cereals and tubers,145.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2017-12-15,Potatoes - Retail,KG,cereals and tubers,135.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2018-01-15,Potatoes - Retail,KG,cereals and tubers,141.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2018-02-15,Potatoes - Retail,KG,cereals and tubers,147.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2018-03-15,Potatoes - Retail,KG,cereals and tubers,155.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2018-04-15,Potatoes - Retail,KG,cereals and tubers,143.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2018-05-15,Potatoes - Retail,KG,cereals and tubers,153.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2018-06-15,Potatoes - Retail,KG,cereals and tubers,145.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2018-07-15,Potatoes - Retail,KG,cereals and tubers,120.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2018-08-15,Potatoes - Retail,KG,cereals and tubers,100.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2018-09-15,Potatoes - Retail,KG,cereals and tubers,96.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2018-10-15,Potatoes - Retail,KG,cereals and tubers,88.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2018-11-15,Potatoes - Retail,KG,cereals and tubers,90.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2018-12-15,Potatoes - Retail,KG,cereals and tubers,95.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2019-01-15,Potatoes - Retail,KG,cereals and tubers,99.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2019-02-15,Potatoes - Retail,KG,cereals and tubers,97.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2019-03-15,Potatoes - Retail,KG,cereals and tubers,101.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2019-04-15,Potatoes - Retail,KG,cereals and tubers,106.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2019-05-15,Potatoes - Retail,KG,cereals and tubers,116.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2019-06-15,Potatoes - Retail,KG,cereals and tubers,126.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,83,15,5,1,2621_83_15_5,
2005-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",413.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2005-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",418.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2006-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",430.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2006-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",430.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2006-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",423.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2006-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",428.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2006-05-15,Meat (beef) - Retail,KG,"meat, fish and eggs",457.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2006-06-15,Meat (beef) - Retail,KG,"meat, fish and eggs",471.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2006-07-15,Meat (beef) - Retail,KG,"meat, fish and eggs",471.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2006-08-15,Meat (beef) - Retail,KG,"meat, fish and eggs",471.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2006-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",471.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2006-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",474.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2006-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",480.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2006-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",491.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2007-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",507.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2007-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",507.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2007-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",510.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2007-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",510.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2007-05-15,Meat (beef) - Retail,KG,"meat, fish and eggs",537.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2007-06-15,Meat (beef) - Retail,KG,"meat, fish and eggs",553.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2007-07-15,Meat (beef) - Retail,KG,"meat, fish and eggs",580.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2007-08-15,Meat (beef) - Retail,KG,"meat, fish and eggs",606.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2007-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",637.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2007-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",690.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2007-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",765.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2007-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",803.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2008-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",810.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2008-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",810.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2008-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",799.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2008-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",799.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2008-05-15,Meat (beef) - Retail,KG,"meat, fish and eggs",803.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2008-06-15,Meat (beef) - Retail,KG,"meat, fish and eggs",803.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2008-07-15,Meat (beef) - Retail,KG,"meat, fish and eggs",803.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2008-08-15,Meat (beef) - Retail,KG,"meat, fish and eggs",800.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2008-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",793.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2008-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",793.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2008-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",797.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2008-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",761.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2009-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",761.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2009-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",763.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2009-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",751.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2009-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",758.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2009-05-15,Meat (beef) - Retail,KG,"meat, fish and eggs",758.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2009-06-15,Meat (beef) - Retail,KG,"meat, fish and eggs",779.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2009-07-15,Meat (beef) - Retail,KG,"meat, fish and eggs",786.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2009-08-15,Meat (beef) - Retail,KG,"meat, fish and eggs",786.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2009-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",786.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2009-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",786.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2009-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",786.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2009-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",786.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2010-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",793.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2010-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",807.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2010-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",824.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2010-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",824.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2010-05-15,Meat (beef) - Retail,KG,"meat, fish and eggs",840.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2010-06-15,Meat (beef) - Retail,KG,"meat, fish and eggs",840.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2010-07-15,Meat (beef) - Retail,KG,"meat, fish and eggs",844.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2010-08-15,Meat (beef) - Retail,KG,"meat, fish and eggs",866.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2010-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",870.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2010-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",870.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2010-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",870.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2010-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",884.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2011-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",897.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2011-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",920.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2011-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",963.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2011-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",996.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2011-05-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1005.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2011-06-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1028.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2011-07-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1100.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2011-08-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1113.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2011-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1252.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2011-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1335.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2011-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1354.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2011-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1376.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2012-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1388.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2012-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1388.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2012-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1409.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2012-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1420.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2012-05-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1420.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2012-06-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1420.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2012-07-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1423.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2012-08-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1423.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2012-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1428.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2012-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1428.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2012-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1433.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2012-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1433.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2013-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1440.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2013-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1440.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2013-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1450.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2013-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1460.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2013-05-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1460.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2013-06-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1460.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2013-07-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1460.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2013-08-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1460.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2013-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1460.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2013-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1460.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2013-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1460.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2013-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1460.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2014-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1440.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2014-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1418.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2014-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1377.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2014-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1360.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2014-05-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1313.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2014-06-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1313.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2014-07-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1336.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2014-08-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1336.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2014-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1336.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2014-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1336.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2014-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1359.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2014-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1359.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2015-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1380.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2015-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1315.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2015-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1315.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2015-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1280.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2015-05-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1280.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2015-06-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1269.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2015-07-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1269.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2015-08-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1286.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2015-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1297.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2015-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1304.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2015-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1337.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2015-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1368.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2016-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1336.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2016-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1336.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2016-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1297.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2016-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1304.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2016-05-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1304.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2016-06-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1304.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2016-07-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1303.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2016-08-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1309.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2016-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1377.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2016-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1382.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2016-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1396.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2016-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1390.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2017-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1420.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2017-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1450.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
2017-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1480.0,KZT,Kazakhstan,Almaty City area,37157,Almaty,2621,141,15,5,2,2621_141_15_5,
